neighborhood_id,week_start,crime_type,time_of_day,count
South of Market,2019-06-11,violent,day,9
South of Market,2019-06-11,violent,night,15
South of Market,2019-06-18,all,all,153
South of Market,2019-06-18,all,day,90
South of Market,2019-06-18,all,night,63
South of Market,2019-06-18,other,all,87
South of Market,2019-06-18,other,day,49
South of Market,2019-06-18,other,night,38
South of Market,2019-06-18,property,all,39
South of Market,2019-06-18,property,day,25
South of Market,2019-06-18,property,night,14
South of Market,2019-06-18,violent,all,27
South of Market,2019-06-18,violent,day,16
South of Market,2019-06-18,violent,night,11
South of Market,2019-06-25,all,all,188
South of Market,2019-06-25,all,day,101
South of Market,2019-06-25,all,night,87
South of Market,2019-06-25,other,all,105
South of Market,2019-06-25,other,day,58
South of Market,2019-06-25,other,night,47
South of Market,2019-06-25,property,all,49
South of Market,2019-06-25,property,day,25
South of Market,2019-06-25,property,night,24
South of Market,2019-06-25,violent,all,34
South of Market,2019-06-25,violent,day,18
South of Market,2019-06-25,violent,night,16
South of Market,2019-07-02,all,all,161
South of Market,2019-07-02,all,day,107
South of Market,2019-07-02,all,night,54
South of Market,2019-07-02,other,all,94
South of Market,2019-07-02,other,day,62
South of Market,2019-07-02,other,night,32
South of Market,2019-07-02,property,all,43
South of Market,2019-07-02,property,day,28
South of Market,2019-07-02,property,night,15
South of Market,2019-07-02,violent,all,24
South of Market,2019-07-02,violent,day,17
South of Market,2019-07-02,violent,night,7
South of Market,2019-07-09,all,all,145
South of Market,2019-07-09,all,day,91
South of Market,2019-07-09,all,night,54
South of Market,2019-07-09,other,all,77
South of Market,2019-07-09,other,day,55
South of Market,2019-07-09,other,night,22
South of Market,2019-07-09,property,all,48
South of Market,2019-07-09,property,day,24
South of Market,2019-07-09,property,night,24
South of Market,2019-07-09,violent,all,20
South of Market,2019-07-09,violent,day,12
South of Market,2019-07-09,violent,night,8
South of Market,2019-07-16,all,all,187
South of Market,2019-07-16,all,day,125
South of Market,2019-07-16,all,night,62
South of Market,2019-07-16,other,all,104
South of Market,2019-07-16,other,day,69
South of Market,2019-07-16,other,night,35
South of Market,2019-07-16,property,all,55
South of Market,2019-07-16,property,day,39
South of Market,2019-07-16,property,night,16
South of Market,2019-07-16,violent,all,28
South of Market,2019-07-16,violent,day,17
South of Market,2019-07-16,violent,night,11
South of Market,2019-07-23,all,all,220
South of Market,2019-07-23,all,day,120
South of Market,2019-07-23,all,night,100
South of Market,2019-07-23,other,all,127
South of Market,2019-07-23,other,day,73
South of Market,2019-07-23,other,night,54
South of Market,2019-07-23,property,all,58
South of Market,2019-07-23,property,day,33
South of Market,2019-07-23,property,night,25
South of Market,2019-07-23,violent,all,35
South of Market,2019-07-23,violent,day,14
South of Market,2019-07-23,violent,night,21
South of Market,2019-07-30,all,all,163
South of Market,2019-07-30,all,day,96
South of Market,2019-07-30,all,night,67
South of Market,2019-07-30,other,all,89
South of Market,2019-07-30,other,day,60
South of Market,2019-07-30,other,night,29
South of Market,2019-07-30,property,all,42
South of Market,2019-07-30,property,day,22
South of Market,2019-07-30,property,night,20
South of Market,2019-07-30,violent,all,32
South of Market,2019-07-30,violent,day,14
South of Market,2019-07-30,violent,night,18
South of Market,2019-08-06,all,all,168
South of Market,2019-08-06,all,day,109
South of Market,2019-08-06,all,night,59
South of Market,2019-08-06,other,all,89
South of Market,2019-08-06,other,day,70
South of Market,2019-08-06,other,night,19
South of Market,2019-08-06,property,all,52
South of Market,2019-08-06,property,day,25
South of Market,2019-08-06,property,night,27
South of Market,2019-08-06,violent,all,27
South of Market,2019-08-06,violent,day,14
South of Market,2019-08-06,violent,night,13
South of Market,2019-08-13,all,all,164
South of Market,2019-08-13,all,day,83
South of Market,2019-08-13,all,night,81
South of Market,2019-08-13,other,all,89
South of Market,2019-08-13,other,day,50
South of Market,2019-08-13,other,night,39
South of Market,2019-08-13,property,all,38
South of Market,2019-08-13,property,day,18
South of Market,2019-08-13,property,night,20
South of Market,2019-08-13,violent,all,37
South of Market,2019-08-13,violent,day,15
South of Market,2019-08-13,violent,night,22
South of Market,2019-08-20,all,all,160
South of Market,2019-08-20,all,day,104
South of Market,2019-08-20,all,night,56
South of Market,2019-08-20,other,all,91
South of Market,2019-08-20,other,day,65
South of Market,2019-08-20,other,night,26
South of Market,2019-08-20,property,all,39
South of Market,2019-08-20,property,day,20
South of Market,2019-08-20,property,night,19
South of Market,2019-08-20,violent,all,30
South of Market,2019-08-20,violent,day,19
South of Market,2019-08-20,violent,night,11
South of Market,2019-08-27,all,all,193
South of Market,2019-08-27,all,day,131
South of Market,2019-08-27,all,night,62
South of Market,2019-08-27,other,all,114
South of Market,2019-08-27,other,day,87
South of Market,2019-08-27,other,night,27
South of Market,2019-08-27,property,all,53
South of Market,2019-08-27,property,day,31
South of Market,2019-08-27,property,night,22
South of Market,2019-08-27,violent,all,26
South of Market,2019-08-27,violent,day,13
South of Market,2019-08-27,violent,night,13
South of Market,2019-09-03,all,all,168
South of Market,2019-09-03,all,day,105
South of Market,2019-09-03,all,night,63
South of Market,2019-09-03,other,all,104
South of Market,2019-09-03,other,day,70
South of Market,2019-09-03,other,night,34
South of Market,2019-09-03,property,all,39
South of Market,2019-09-03,property,day,22
South of Market,2019-09-03,property,night,17
South of Market,2019-09-03,violent,all,25
South of Market,2019-09-03,violent,day,13
South of Market,2019-09-03,violent,night,12
South of Market,2019-09-10,all,all,126
South of Market,2019-09-10,all,day,65
South of Market,2019-09-10,all,night,61
South of Market,2019-09-10,other,all,83
South of Market,2019-09-10,other,day,48
South of Market,2019-09-10,other,night,35
South of Market,2019-09-10,property,all,26
South of Market,2019-09-10,property,day,13
South of Market,2019-09-10,property,night,13
South of Market,2019-09-10,violent,all,17
South of Market,2019-09-10,violent,day,4
South of Market,2019-09-10,violent,night,13
South of Market,2019-09-17,all,all,146
South of Market,2019-09-17,all,day,87
South of Market,2019-09-17,all,night,59
South of Market,2019-09-17,other,all,65
South of Market,2019-09-17,other,day,40
South of Market,2019-09-17,other,night,25
South of Market,2019-09-17,property,all,52
South of Market,2019-09-17,property,day,30
South of Market,2019-09-17,property,night,22
South of Market,2019-09-17,violent,all,29
South of Market,2019-09-17,violent,day,17
South of Market,2019-09-17,violent,night,12
South of Market,2019-09-24,all,all,179
South of Market,2019-09-24,all,day,102
South of Market,2019-09-24,all,night,77
South of Market,2019-09-24,other,all,94
South of Market,2019-09-24,other,day,61
South of Market,2019-09-24,other,night,33
South of Market,2019-09-24,property,all,59
South of Market,2019-09-24,property,day,29
South of Market,2019-09-24,property,night,30
South of Market,2019-09-24,violent,all,26
South of Market,2019-09-24,violent,day,12
South of Market,2019-09-24,violent,night,14
South of Market,2019-10-01,all,all,165
South of Market,2019-10-01,all,day,92
South of Market,2019-10-01,all,night,73
South of Market,2019-10-01,other,all,96
South of Market,2019-10-01,other,day,53
South of Market,2019-10-01,other,night,43
South of Market,2019-10-01,property,all,49
South of Market,2019-10-01,property,day,25
South of Market,2019-10-01,property,night,24
South of Market,2019-10-01,violent,all,20
South of Market,2019-10-01,violent,day,14
South of Market,2019-10-01,violent,night,6
South of Market,2019-10-08,all,all,162
South of Market,2019-10-08,all,day,100
South of Market,2019-10-08,all,night,62
South of Market,2019-10-08,other,all,91
South of Market,2019-10-08,other,day,60
South of Market,2019-10-08,other,night,31
South of Market,2019-10-08,property,all,45
South of Market,2019-10-08,property,day,28
South of Market,2019-10-08,property,night,17
South of Market,2019-10-08,violent,all,26
South of Market,2019-10-08,violent,day,12
South of Market,2019-10-08,violent,night,14
South of Market,2019-10-15,all,all,146
South of Market,2019-10-15,all,day,92
South of Market,2019-10-15,all,night,54
South of Market,2019-10-15,other,all,82
South of Market,2019-10-15,other,day,57
South of Market,2019-10-15,other,night,25
South of Market,2019-10-15,property,all,40
South of Market,2019-10-15,property,day,16
South of Market,2019-10-15,property,night,24
South of Market,2019-10-15,violent,all,24
South of Market,2019-10-15,violent,day,19
South of Market,2019-10-15,violent,night,5
South of Market,2019-10-22,all,all,166
South of Market,2019-10-22,all,day,102
South of Market,2019-10-22,all,night,64
South of Market,2019-10-22,other,all,78
South of Market,2019-10-22,other,day,50
South of Market,2019-10-22,other,night,28
South of Market,2019-10-22,property,all,56
South of Market,2019-10-22,property,day,34
South of Market,2019-10-22,property,night,22
South of Market,2019-10-22,violent,all,32
South of Market,2019-10-22,violent,day,18
South of Market,2019-10-22,violent,night,14
South of Market,2019-10-29,all,all,153
South of Market,2019-10-29,all,day,82
South of Market,2019-10-29,all,night,71
South of Market,2019-10-29,other,all,88
South of Market,2019-10-29,other,day,50
South of Market,2019-10-29,other,night,38
South of Market,2019-10-29,property,all,46
South of Market,2019-10-29,property,day,21
South of Market,2019-10-29,property,night,25
South of Market,2019-10-29,violent,all,19
South of Market,2019-10-29,violent,day,11
South of Market,2019-10-29,violent,night,8
South of Market,2019-11-05,all,all,194
South of Market,2019-11-05,all,day,117
South of Market,2019-11-05,all,night,77
South of Market,2019-11-05,other,all,118
South of Market,2019-11-05,other,day,76
South of Market,2019-11-05,other,night,42
South of Market,2019-11-05,property,all,46
South of Market,2019-11-05,property,day,26
South of Market,2019-11-05,property,night,20
South of Market,2019-11-05,violent,all,30
South of Market,2019-11-05,violent,day,15
South of Market,2019-11-05,violent,night,15
South of Market,2019-11-12,all,all,169
South of Market,2019-11-12,all,day,87
South of Market,2019-11-12,all,night,82
South of Market,2019-11-12,other,all,78
South of Market,2019-11-12,other,day,47
South of Market,2019-11-12,other,night,31
South of Market,2019-11-12,property,all,54
South of Market,2019-11-12,property,day,19
South of Market,2019-11-12,property,night,35
South of Market,2019-11-12,violent,all,37
South of Market,2019-11-12,violent,day,21
South of Market,2019-11-12,violent,night,16
South of Market,2019-11-19,all,all,168
South of Market,2019-11-19,all,day,106
South of Market,2019-11-19,all,night,62
South of Market,2019-11-19,other,all,96
South of Market,2019-11-19,other,day,67
South of Market,2019-11-19,other,night,29
South of Market,2019-11-19,property,all,43
South of Market,2019-11-19,property,day,22
South of Market,2019-11-19,property,night,21
South of Market,2019-11-19,violent,all,29
South of Market,2019-11-19,violent,day,17
South of Market,2019-11-19,violent,night,12
South of Market,2019-11-26,all,all,128
South of Market,2019-11-26,all,day,90
South of Market,2019-11-26,all,night,38
South of Market,2019-11-26,other,all,75
South of Market,2019-11-26,other,day,54
South of Market,2019-11-26,other,night,21
South of Market,2019-11-26,property,all,36
South of Market,2019-11-26,property,day,28
South of Market,2019-11-26,property,night,8
South of Market,2019-11-26,violent,all,17
South of Market,2019-11-26,violent,day,8
South of Market,2019-11-26,violent,night,9
South of Market,2019-12-03,all,all,136
South of Market,2019-12-03,all,day,87
South of Market,2019-12-03,all,night,49
South of Market,2019-12-03,other,all,75
South of Market,2019-12-03,other,day,58
South of Market,2019-12-03,other,night,17
South of Market,2019-12-03,property,all,35
South of Market,2019-12-03,property,day,15
South of Market,2019-12-03,property,night,20
South of Market,2019-12-03,violent,all,26
South of Market,2019-12-03,violent,day,14
South of Market,2019-12-03,violent,night,12
South of Market,2019-12-10,all,all,163
South of Market,2019-12-10,all,day,116
South of Market,2019-12-10,all,night,47
South of Market,2019-12-10,other,all,103
South of Market,2019-12-10,other,day,77
South of Market,2019-12-10,other,night,26
South of Market,2019-12-10,property,all,34
South of Market,2019-12-10,property,day,25
South of Market,2019-12-10,property,night,9
South of Market,2019-12-10,violent,all,26
South of Market,2019-12-10,violent,day,14
South of Market,2019-12-10,violent,night,12
South of Market,2019-12-17,all,all,149
South of Market,2019-12-17,all,day,98
South of Market,2019-12-17,all,night,51
South of Market,2019-12-17,other,all,74
South of Market,2019-12-17,other,day,58
South of Market,2019-12-17,other,night,16
South of Market,2019-12-17,property,all,40
South of Market,2019-12-17,property,day,22
South of Market,2019-12-17,property,night,18
South of Market,2019-12-17,violent,all,35
South of Market,2019-12-17,violent,day,18
South of Market,2019-12-17,violent,night,17
South of Market,2019-12-24,all,all,138
South of Market,2019-12-24,all,day,86
South of Market,2019-12-24,all,night,52
South of Market,2019-12-24,other,all,74
South of Market,2019-12-24,other,day,44
South of Market,2019-12-24,other,night,30
South of Market,2019-12-24,property,all,33
South of Market,2019-12-24,property,day,24
South of Market,2019-12-24,property,night,9
South of Market,2019-12-24,violent,all,31
South of Market,2019-12-24,violent,day,18
South of Market,2019-12-24,violent,night,13
South of Market,2019-12-31,all,all,179
South of Market,2019-12-31,all,day,106
South of Market,2019-12-31,all,night,73
South of Market,2019-12-31,other,all,102
South of Market,2019-12-31,other,day,61
South of Market,2019-12-31,other,night,41
South of Market,2019-12-31,property,all,51
South of Market,2019-12-31,property,day,32
South of Market,2019-12-31,property,night,19
South of Market,2019-12-31,violent,all,26
South of Market,2019-12-31,violent,day,13
South of Market,2019-12-31,violent,night,13
South of Market,2020-01-07,all,all,142
South of Market,2020-01-07,all,day,88
South of Market,2020-01-07,all,night,54
South of Market,2020-01-07,other,all,70
South of Market,2020-01-07,other,day,55
South of Market,2020-01-07,other,night,15
South of Market,2020-01-07,property,all,35
South of Market,2020-01-07,property,day,15
South of Market,2020-01-07,property,night,20
South of Market,2020-01-07,violent,all,37
South of Market,2020-01-07,violent,day,18
South of Market,2020-01-07,violent,night,19
South of Market,2020-01-14,all,all,145
South of Market,2020-01-14,all,day,60
South of Market,2020-01-14,all,night,85
South of Market,2020-01-14,other,all,92
South of Market,2020-01-14,other,day,42
South of Market,2020-01-14,other,night,50
South of Market,2020-01-14,property,all,32
South of Market,2020-01-14,property,day,14
South of Market,2020-01-14,property,night,18
South of Market,2020-01-14,violent,all,21
South of Market,2020-01-14,violent,day,4
South of Market,2020-01-14,violent,night,17
South of Market,2020-01-21,all,all,124
South of Market,2020-01-21,all,day,77
South of Market,2020-01-21,all,night,47
South of Market,2020-01-21,other,all,75
South of Market,2020-01-21,other,day,46
South of Market,2020-01-21,other,night,29
South of Market,2020-01-21,property,all,34
South of Market,2020-01-21,property,day,21
South of Market,2020-01-21,property,night,13
South of Market,2020-01-21,violent,all,15
South of Market,2020-01-21,violent,day,10
South of Market,2020-01-21,violent,night,5
South of Market,2020-01-28,all,all,153
South of Market,2020-01-28,all,day,83
South of Market,2020-01-28,all,night,70
South of Market,2020-01-28,other,all,76
South of Market,2020-01-28,other,day,45
South of Market,2020-01-28,other,night,31
South of Market,2020-01-28,property,all,48
South of Market,2020-01-28,property,day,21
South of Market,2020-01-28,property,night,27
South of Market,2020-01-28,violent,all,29
South of Market,2020-01-28,violent,day,17
South of Market,2020-01-28,violent,night,12
South of Market,2020-02-04,all,all,136
South of Market,2020-02-04,all,day,72
South of Market,2020-02-04,all,night,64
South of Market,2020-02-04,other,all,76
South of Market,2020-02-04,other,day,48
South of Market,2020-02-04,other,night,28
South of Market,2020-02-04,property,all,35
South of Market,2020-02-04,property,day,17
South of Market,2020-02-04,property,night,18
South of Market,2020-02-04,violent,all,25
South of Market,2020-02-04,violent,day,7
South of Market,2020-02-04,violent,night,18
South of Market,2020-02-11,all,all,170
South of Market,2020-02-11,all,day,111
South of Market,2020-02-11,all,night,59
South of Market,2020-02-11,other,all,100
South of Market,2020-02-11,other,day,72
South of Market,2020-02-11,other,night,28
South of Market,2020-02-11,property,all,41
South of Market,2020-02-11,property,day,21
South of Market,2020-02-11,property,night,20
South of Market,2020-02-11,violent,all,29
South of Market,2020-02-11,violent,day,18
South of Market,2020-02-11,violent,night,11
South of Market,2020-02-18,all,all,179
South of Market,2020-02-18,all,day,99
South of Market,2020-02-18,all,night,80
South of Market,2020-02-18,other,all,107
South of Market,2020-02-18,other,day,69
South of Market,2020-02-18,other,night,38
South of Market,2020-02-18,property,all,42
South of Market,2020-02-18,property,day,19
South of Market,2020-02-18,property,night,23
South of Market,2020-02-18,violent,all,30
South of Market,2020-02-18,violent,day,11
South of Market,2020-02-18,violent,night,19
South of Market,2020-02-25,all,all,151
South of Market,2020-02-25,all,day,94
South of Market,2020-02-25,all,night,57
South of Market,2020-02-25,other,all,75
South of Market,2020-02-25,other,day,48
South of Market,2020-02-25,other,night,27
South of Market,2020-02-25,property,all,44
South of Market,2020-02-25,property,day,23
South of Market,2020-02-25,property,night,21
South of Market,2020-02-25,violent,all,32
South of Market,2020-02-25,violent,day,23
South of Market,2020-02-25,violent,night,9
South of Market,2020-03-03,all,all,170
South of Market,2020-03-03,all,day,99
South of Market,2020-03-03,all,night,71
South of Market,2020-03-03,other,all,106
South of Market,2020-03-03,other,day,60
South of Market,2020-03-03,other,night,46
South of Market,2020-03-03,property,all,38
South of Market,2020-03-03,property,day,21
South of Market,2020-03-03,property,night,17
South of Market,2020-03-03,violent,all,26
South of Market,2020-03-03,violent,day,18
South of Market,2020-03-03,violent,night,8
South of Market,2020-03-10,all,all,137
South of Market,2020-03-10,all,day,80
South of Market,2020-03-10,all,night,57
South of Market,2020-03-10,other,all,83
South of Market,2020-03-10,other,day,53
South of Market,2020-03-10,other,night,30
South of Market,2020-03-10,property,all,27
South of Market,2020-03-10,property,day,13
South of Market,2020-03-10,property,night,14
South of Market,2020-03-10,violent,all,27
South of Market,2020-03-10,violent,day,14
South of Market,2020-03-10,violent,night,13
South of Market,2020-03-17,all,all,125
South of Market,2020-03-17,all,day,76
South of Market,2020-03-17,all,night,49
South of Market,2020-03-17,other,all,68
South of Market,2020-03-17,other,day,45
South of Market,2020-03-17,other,night,23
South of Market,2020-03-17,property,all,28
South of Market,2020-03-17,property,day,15
South of Market,2020-03-17,property,night,13
South of Market,2020-03-17,violent,all,29
South of Market,2020-03-17,violent,day,16
South of Market,2020-03-17,violent,night,13
South of Market,2020-03-24,all,all,68
South of Market,2020-03-24,all,day,35
South of Market,2020-03-24,all,night,33
South of Market,2020-03-24,other,all,45
South of Market,2020-03-24,other,day,22
South of Market,2020-03-24,other,night,23
South of Market,2020-03-24,property,all,17
South of Market,2020-03-24,property,day,8
South of Market,2020-03-24,property,night,9
South of Market,2020-03-24,violent,all,6
South of Market,2020-03-24,violent,day,5
South of Market,2020-03-24,violent,night,1
South of Market,2020-03-31,all,all,98
South of Market,2020-03-31,all,day,51
South of Market,2020-03-31,all,night,47
South of Market,2020-03-31,other,all,53
South of Market,2020-03-31,other,day,29
South of Market,2020-03-31,other,night,24
South of Market,2020-03-31,property,all,29
South of Market,2020-03-31,property,day,12
South of Market,2020-03-31,property,night,17
South of Market,2020-03-31,violent,all,16
South of Market,2020-03-31,violent,day,10
South of Market,2020-03-31,violent,night,6
South of Market,2020-04-07,all,all,120
South of Market,2020-04-07,all,day,72
South of Market,2020-04-07,all,night,48
South of Market,2020-04-07,other,all,74
South of Market,2020-04-07,other,day,44
South of Market,2020-04-07,other,night,30
South of Market,2020-04-07,property,all,32
South of Market,2020-04-07,property,day,20
South of Market,2020-04-07,property,night,12
South of Market,2020-04-07,violent,all,14
South of Market,2020-04-07,violent,day,8
South of Market,2020-04-07,violent,night,6
South of Market,2020-04-14,all,all,107
South of Market,2020-04-14,all,day,56
South of Market,2020-04-14,all,night,51
South of Market,2020-04-14,other,all,56
South of Market,2020-04-14,other,day,30
South of Market,2020-04-14,other,night,26
South of Market,2020-04-14,property,all,29
South of Market,2020-04-14,property,day,12
South of Market,2020-04-14,property,night,17
South of Market,2020-04-14,violent,all,22
South of Market,2020-04-14,violent,day,14
South of Market,2020-04-14,violent,night,8
South of Market,2020-04-21,all,all,67
South of Market,2020-04-21,all,day,37
South of Market,2020-04-21,all,night,30
South of Market,2020-04-21,other,all,40
South of Market,2020-04-21,other,day,29
South of Market,2020-04-21,other,night,11
South of Market,2020-04-21,property,all,14
South of Market,2020-04-21,property,day,1
South of Market,2020-04-21,property,night,13
South of Market,2020-04-21,violent,all,13
South of Market,2020-04-21,violent,day,7
South of Market,2020-04-21,violent,night,6
South of Market,2020-04-28,all,all,99
South of Market,2020-04-28,all,day,58
South of Market,2020-04-28,all,night,41
South of Market,2020-04-28,other,all,54
South of Market,2020-04-28,other,day,31
South of Market,2020-04-28,other,night,23
South of Market,2020-04-28,property,all,29
South of Market,2020-04-28,property,day,17
South of Market,2020-04-28,property,night,12
South of Market,2020-04-28,violent,all,16
South of Market,2020-04-28,violent,day,10
South of Market,2020-04-28,violent,night,6
South of Market,2020-05-05,all,all,96
South of Market,2020-05-05,all,day,68
South of Market,2020-05-05,all,night,28
South of Market,2020-05-05,other,all,61
South of Market,2020-05-05,other,day,48
South of Market,2020-05-05,other,night,13
South of Market,2020-05-05,property,all,20
South of Market,2020-05-05,property,day,9
South of Market,2020-05-05,property,night,11
South of Market,2020-05-05,violent,all,15
South of Market,2020-05-05,violent,day,11
South of Market,2020-05-05,violent,night,4
South of Market,2020-05-12,all,all,106
South of Market,2020-05-12,all,day,60
South of Market,2020-05-12,all,night,46
South of Market,2020-05-12,other,all,57
South of Market,2020-05-12,other,day,40
South of Market,2020-05-12,other,night,17
South of Market,2020-05-12,property,all,29
South of Market,2020-05-12,property,day,11
South of Market,2020-05-12,property,night,18
South of Market,2020-05-12,violent,all,20
South of Market,2020-05-12,violent,day,9
South of Market,2020-05-12,violent,night,11
South of Market,2020-05-19,all,all,102
South of Market,2020-05-19,all,day,56
South of Market,2020-05-19,all,night,46
South of Market,2020-05-19,other,all,68
South of Market,2020-05-19,other,day,38
South of Market,2020-05-19,other,night,30
South of Market,2020-05-19,property,all,20
South of Market,2020-05-19,property,day,11
South of Market,2020-05-19,property,night,9
South of Market,2020-05-19,violent,all,14
South of Market,2020-05-19,violent,day,7
South of Market,2020-05-19,violent,night,7
South of Market,2020-05-26,all,all,164
South of Market,2020-05-26,all,day,56
South of Market,2020-05-26,all,night,108
South of Market,2020-05-26,other,all,66
South of Market,2020-05-26,other,day,19
South of Market,2020-05-26,other,night,47
South of Market,2020-05-26,property,all,67
South of Market,2020-05-26,property,day,16
South of Market,2020-05-26,property,night,51
South of Market,2020-05-26,violent,all,31
South of Market,2020-05-26,violent,day,21
South of Market,2020-05-26,violent,night,10
South of Market,2020-06-02,all,all,108
South of Market,2020-06-02,all,day,66
South of Market,2020-06-02,all,night,42
South of Market,2020-06-02,other,all,58
South of Market,2020-06-02,other,day,39
South of Market,2020-06-02,other,night,19
South of Market,2020-06-02,property,all,24
South of Market,2020-06-02,property,day,12
South of Market,2020-06-02,property,night,12
South of Market,2020-06-02,violent,all,26
South of Market,2020-06-02,violent,day,15
South of Market,2020-06-02,violent,night,11
South of Market,2020-06-09,all,all,88
South of Market,2020-06-09,all,day,52
South of Market,2020-06-09,all,night,36
South of Market,2020-06-09,other,all,44
South of Market,2020-06-09,other,day,25
South of Market,2020-06-09,other,night,19
South of Market,2020-06-09,property,all,26
South of Market,2020-06-09,property,day,19
South of Market,2020-06-09,property,night,7
South of Market,2020-06-09,violent,all,18
South of Market,2020-06-09,violent,day,8
South of Market,2020-06-09,violent,night,10
South of Market,2020-06-16,all,all,109
South of Market,2020-06-16,all,day,71
South of Market,2020-06-16,all,night,38
South of Market,2020-06-16,other,all,58
South of Market,2020-06-16,other,day,42
South of Market,2020-06-16,other,night,16
South of Market,2020-06-16,property,all,31
South of Market,2020-06-16,property,day,15
South of Market,2020-06-16,property,night,16
South of Market,2020-06-16,violent,all,20
South of Market,2020-06-16,violent,day,14
South of Market,2020-06-16,violent,night,6
South of Market,2020-06-23,all,all,93
South of Market,2020-06-23,all,day,50
South of Market,2020-06-23,all,night,43
South of Market,2020-06-23,other,all,43
South of Market,2020-06-23,other,day,25
South of Market,2020-06-23,other,night,18
South of Market,2020-06-23,property,all,25
South of Market,2020-06-23,property,day,16
South of Market,2020-06-23,property,night,9
South of Market,2020-06-23,violent,all,25
South of Market,2020-06-23,violent,day,9
South of Market,2020-06-23,violent,night,16
South of Market,2020-06-30,all,all,107
South of Market,2020-06-30,all,day,58
South of Market,2020-06-30,all,night,49
South of Market,2020-06-30,other,all,66
South of Market,2020-06-30,other,day,39
South of Market,2020-06-30,other,night,27
South of Market,2020-06-30,property,all,28
South of Market,2020-06-30,property,day,10
South of Market,2020-06-30,property,night,18
South of Market,2020-06-30,violent,all,13
South of Market,2020-06-30,violent,day,9
South of Market,2020-06-30,violent,night,4
South of Market,2020-07-07,all,all,97
South of Market,2020-07-07,all,day,49
South of Market,2020-07-07,all,night,48
South of Market,2020-07-07,other,all,53
South of Market,2020-07-07,other,day,25
South of Market,2020-07-07,other,night,28
South of Market,2020-07-07,property,all,20
South of Market,2020-07-07,property,day,9
South of Market,2020-07-07,property,night,11
South of Market,2020-07-07,violent,all,24
South of Market,2020-07-07,violent,day,15
South of Market,2020-07-07,violent,night,9
South of Market,2020-07-14,all,all,106
South of Market,2020-07-14,all,day,57
South of Market,2020-07-14,all,night,49
South of Market,2020-07-14,other,all,48
South of Market,2020-07-14,other,day,28
South of Market,2020-07-14,other,night,20
South of Market,2020-07-14,property,all,39
South of Market,2020-07-14,property,day,18
South of Market,2020-07-14,property,night,21
South of Market,2020-07-14,violent,all,19
South of Market,2020-07-14,violent,day,11
South of Market,2020-07-14,violent,night,8
South of Market,2020-07-21,all,all,104
South of Market,2020-07-21,all,day,74
South of Market,2020-07-21,all,night,30
South of Market,2020-07-21,other,all,63
South of Market,2020-07-21,other,day,43
South of Market,2020-07-21,other,night,20
South of Market,2020-07-21,property,all,27
South of Market,2020-07-21,property,day,21
South of Market,2020-07-21,property,night,6
South of Market,2020-07-21,violent,all,14
South of Market,2020-07-21,violent,day,10
South of Market,2020-07-21,violent,night,4
South of Market,2020-07-28,all,all,111
South of Market,2020-07-28,all,day,70
South of Market,2020-07-28,all,night,41
South of Market,2020-07-28,other,all,54
South of Market,2020-07-28,other,day,33
South of Market,2020-07-28,other,night,21
South of Market,2020-07-28,property,all,29
South of Market,2020-07-28,property,day,18
South of Market,2020-07-28,property,night,11
South of Market,2020-07-28,violent,all,28
South of Market,2020-07-28,violent,day,19
South of Market,2020-07-28,violent,night,9
South of Market,2020-08-04,all,all,108
South of Market,2020-08-04,all,day,57
South of Market,2020-08-04,all,night,51
South of Market,2020-08-04,other,all,61
South of Market,2020-08-04,other,day,30
South of Market,2020-08-04,other,night,31
South of Market,2020-08-04,property,all,29
South of Market,2020-08-04,property,day,15
South of Market,2020-08-04,property,night,14
South of Market,2020-08-04,violent,all,18
South of Market,2020-08-04,violent,day,12
South of Market,2020-08-04,violent,night,6
South of Market,2020-08-11,all,all,105
South of Market,2020-08-11,all,day,65
South of Market,2020-08-11,all,night,40
South of Market,2020-08-11,other,all,61
South of Market,2020-08-11,other,day,42
South of Market,2020-08-11,other,night,19
South of Market,2020-08-11,property,all,24
South of Market,2020-08-11,property,day,15
South of Market,2020-08-11,property,night,9
South of Market,2020-08-11,violent,all,20
South of Market,2020-08-11,violent,day,8
South of Market,2020-08-11,violent,night,12
South of Market,2020-08-18,all,all,97
South of Market,2020-08-18,all,day,52
South of Market,2020-08-18,all,night,45
South of Market,2020-08-18,other,all,52
South of Market,2020-08-18,other,day,24
South of Market,2020-08-18,other,night,28
South of Market,2020-08-18,property,all,33
South of Market,2020-08-18,property,day,21
South of Market,2020-08-18,property,night,12
South of Market,2020-08-18,violent,all,12
South of Market,2020-08-18,violent,day,7
South of Market,2020-08-18,violent,night,5
South of Market,2020-08-25,all,all,83
South of Market,2020-08-25,all,day,52
South of Market,2020-08-25,all,night,31
South of Market,2020-08-25,other,all,48
South of Market,2020-08-25,other,day,30
South of Market,2020-08-25,other,night,18
South of Market,2020-08-25,property,all,24
South of Market,2020-08-25,property,day,13
South of Market,2020-08-25,property,night,11
South of Market,2020-08-25,violent,all,11
South of Market,2020-08-25,violent,day,9
South of Market,2020-08-25,violent,night,2
South of Market,2020-09-01,all,all,104
South of Market,2020-09-01,all,day,50
South of Market,2020-09-01,all,night,54
South of Market,2020-09-01,other,all,61
South of Market,2020-09-01,other,day,31
South of Market,2020-09-01,other,night,30
South of Market,2020-09-01,property,all,20
